,id,title,original_language,release_date,vote_average,popularity,adult
12706,10198,The Princess and the Frog,en,2009-12-08,7.2,74.261,False
12707,374671,After the Storm,ja,2016-05-21,7.2,8.068,False
12708,24615,Aloha Scooby-Doo!,en,2005-02-08,7.2,21.304,False
12709,11773,Village of the Damned,en,1960-06-16,7.2,12.38,False
12710,9388,Thank You for Smoking,en,2005-09-09,7.2,12.761,False
12711,6023,P.S. I Love You,en,2007-11-15,7.2,16.599,False
12712,256962,Little Boy,en,2015-04-23,7.2,11.224,False
12713,70160,The Hunger Games,en,2012-03-12,7.2,27.224,False
12714,34584,The NeverEnding Story,en,1984-04-05,7.2,32.123,False
12715,11222,The American Friend,de,1977-06-24,7.2,11.024,False
12716,618354,Superman: Man of Tomorrow,en,2020-08-23,7.2,16.207,False
12717,179150,Reality,fr,2014-08-28,7.2,7.704,False
12718,42297,Burlesque,en,2010-11-23,7.2,13.351,False
12719,17581,Naruto Shippuden the Movie: Bonds,ja,2008-08-02,7.2,44.52,False
12720,16553,Little Manhattan,en,2005-09-26,7.2,14.692,False
12721,14359,Doubt,en,2008-02-27,7.2,16.719,False
12722,12092,Alice in Wonderland,en,1951-07-28,7.2,73.986,False
12723,2055,Open Range,en,2003-08-29,7.2,21.584,False
12724,915931,Revoir Paris,fr,2022-09-07,7.2,14.981,False
12725,342473,Ballerina,en,2016-12-14,7.2,37.199,False
12726,329805,My King,fr,2015-05-16,7.2,10.621,False
12727,229407,Minions: Puppy,en,2013-12-10,7.2,9.783,False
12728,59421,Bedevilled,ko,2010-08-19,7.2,13.254,False
12729,664300,Shiva Baby,en,2021-04-02,7.2,13.127,False
12730,16562,The Cutting Edge,en,1992-03-27,7.2,15.202,False
12731,168,Star Trek IV: The Voyage Home,en,1986-11-26,7.2,18.196,False
12732,56825,Compagni di scuola,it,1988-12-21,7.2,7.533,False
12733,50348,The Lincoln Lawyer,en,2011-03-17,7.2,18.804,False
12734,22954,Invictus,en,2009-12-10,7.2,15.269,False
12735,5236,Kiss Kiss Bang Bang,en,2005-09-05,7.2,19.794,False
12736,3,Shadows in Paradise,fi,1986-10-17,7.2,5.966,False
12737,340270,The Healer,en,2017-02-17,7.2,18.661,False
12738,330483,The Choice,en,2016-02-04,7.2,16.638,False
12739,321528,Batman vs. Robin,en,2015-04-14,7.2,15.767,False
12740,110398,No,es,2012-08-09,7.2,11.378,False
12741,16436,North Face,de,2008-10-23,7.2,12.92,False
12742,11577,Pat Garrett & Billy the Kid,en,1973-05-23,7.2,14.196,False
12743,4191,The Bride Wore Black,fr,1968-03-22,7.2,7.575,False
12744,793998,Happening,fr,2021-11-24,7.2,10.035,False
12745,672647,The Map of Tiny Perfect Things,en,2021-02-12,7.2,11.481,False
12746,140212,Confession of Murder,ko,2012-11-08,7.2,9.211,False
12747,10601,Peter Pan,en,2003-12-18,7.2,31.629,False
12748,167,K-PAX,en,2001-10-22,7.2,14.429,False
12749,51876,Limitless,en,2011-03-08,7.2,41.836,False
12750,40641,Lola,fr,1961-03-03,7.2,8.227,False
12751,11446,Welcome to the Dollhouse,en,1996-05-24,7.2,9.186,False
12752,15370,The Cat Returns,ja,2002-07-19,7.2,23.102,False
12753,10617,Once Upon a Time in China,cn,1991-08-15,7.2,15.796,False
12754,497828,Triangle of Sadness,en,2022-09-18,7.2,43.491,False
12755,319888,Eddie the Eagle,en,2016-02-25,7.2,14.451,False
12756,72113,Carnage,en,2011-09-16,7.2,12.35,False
12757,11330,Pusher 3,da,2005-08-22,7.2,9.359,False
12758,10673,Wall Street,en,1987-12-10,7.2,19.837,False
12759,9303,Bound,en,1996-09-13,7.2,27.895,False
12760,90,Beverly Hills Cop,en,1984-12-05,7.2,23.597,False
12761,12159,What Dreams May Come,en,1998-10-02,7.2,24.883,False
12762,10625,Mean Girls,en,2004-04-30,7.2,59.553,False
12763,547016,The Old Guard,en,2020-07-10,7.2,25.783,False
12764,103758,Reality,it,2012-05-04,7.2,6.532,False
12765,96714,Diaz - Don't Clean Up This Blood,it,2012-04-13,7.2,8.866,False
12766,55931,The Animatrix,en,2003-05-09,7.2,18.006,False
12767,9660,Operation Petticoat,en,1959-12-05,7.2,13.51,False
12768,788,Mrs. Doubtfire,en,1993-11-24,7.2,24.76,False
12769,657644,Minnal Murali,ml,2021-12-16,7.2,16.266,False
12770,581997,Batman vs Teenage Mutant Ninja Turtles,en,2019-03-31,7.2,22.925,False
12771,73211,King of Devil's Island,no,2010-12-16,7.2,7.163,False
12772,45162,Superman/Batman: Apocalypse,en,2010-09-28,7.2,17.91,False
12773,14299,Cadillac Records,en,2008-12-05,7.2,15.081,False
12774,12481,The Big Boss,zh,1971-10-03,7.2,22.016,False
12775,10178,The Caine Mutiny,en,1954-06-23,7.2,10.771,False
12776,607,Men in Black,en,1997-07-02,7.2,56.614,False
12777,353326,The Man Who Knew Infinity,en,2015-12-15,7.2,17.06,False
12778,177677,Mission: Impossible - Rogue Nation,en,2015-07-23,7.2,66.355,False
12779,25126,Six Shooter,en,2004-10-14,7.2,4.872,False
12780,2832,Identity,en,2003-04-25,7.2,20.522,False
12781,1164,Babel,en,2006-09-08,7.2,14.29,False
12782,522478,Peter Rabbit 2: The Runaway,en,2021-03-25,7.2,29.107,False
12783,98622,9,en,2005-04-21,7.2,4.929,False
12784,26617,Five Easy Pieces,en,1970-09-12,7.2,8.861,False
12785,11837,Watership Down,en,1978-10-14,7.2,10.042,False
12786,8879,Pale Rider,en,1985-06-28,7.2,15.047,False
12787,8438,Murder in the First,en,1995-01-20,7.2,11.302,False
12788,2355,Reign Over Me,en,2007-03-22,7.2,34.743,False
12789,1213,The Talented Mr. Ripley,en,1999-12-25,7.2,19.784,False
12790,376660,The Edge of Seventeen,en,2016-11-18,7.2,17.028,False
12791,205601,Belle,en,2013-05-01,7.2,14.003,False
12792,21183,Fluke,en,1995-06-02,7.2,12.589,False
12793,13368,White Christmas,en,1954-10-14,7.2,11.812,False
12794,1885,The Karate Kid,en,1984-06-22,7.2,32.107,False
12795,558144,Deadpool: No Good Deed,en,2017-03-03,7.2,11.635,False
12796,97365,Rust and Bone,fr,2012-05-17,7.2,10.07,False
12797,62395,The Miracle of Marcelino,es,1955-02-24,7.2,15.856,False
12798,33511,Nowhere Boy,en,2009-12-25,7.2,10.331,False
12799,8329,[REC],es,2007-11-23,7.2,27.976,False
12800,3549,After the Wedding,da,2006-02-24,7.2,10.009,False
12801,978,Seven Years in Tibet,en,1997-09-12,7.2,16.634,False
12802,336000,The Glass Castle,en,2017-08-11,7.2,13.819,False
12803,44826,Hugo,en,2011-11-22,7.2,21.588,False
12804,13001,Stargate: The Ark of Truth,en,2008-03-11,7.2,18.25,False
12805,11414,The Defiant Ones,en,1958-08-14,7.2,5.64,False
12806,11177,Mask,en,1985-03-08,7.2,12.847,False
12807,7350,The Bucket List,en,2007-12-15,7.2,18.696,False
12808,406990,What Happened to Monday,en,2017-08-18,7.2,40.825,False
12809,44874,Barbie: A Fashion Fairytale,en,2010-09-14,7.2,33.185,False
12810,15067,"The Good, the Bad, the Weird",ko,2008-07-16,7.2,14.469,False
12811,11490,The Child,fr,2005-10-19,7.2,4.705,False
12812,11328,Pusher II,da,2004-12-25,7.2,9.094,False
12813,59,A History of Violence,en,2005-09-23,7.2,21.816,False
12814,482373,Don't Breathe 2,en,2021-08-12,7.2,48.752,False
12815,272878,Max,en,2015-06-26,7.2,22.015,False
12816,198663,The Maze Runner,en,2014-09-10,7.2,101.194,False
12817,75258,Secret of the Wings,en,2012-08-17,7.2,43.997,False
12818,22302,Polytechnique,fr,2009-02-06,7.2,10.567,False
12819,11287,A League of Their Own,en,1992-07-01,7.2,20.8,False
12820,1271,300,en,2006-03-09,7.2,49.754,False
12821,409,The English Patient,en,1996-11-14,7.2,27.167,False
12822,749004,Petite Maman,fr,2021-06-02,7.2,10.405,False
12823,398173,The House That Jack Built,en,2018-10-04,7.2,16.568,False
12824,363676,Sully,en,2016-09-07,7.2,30.402,False
12825,9071,Living in Oblivion,en,1995-07-21,7.2,8.385,False
12826,2760,The Lodger: A Story of the London Fog,en,1927-02-14,7.2,10.868,False
12827,276,The Edukators,de,2004-10-25,7.2,6.679,False
12828,411728,The Professor and the Madman,en,2019-03-07,7.2,15.8,False
12829,116745,The Secret Life of Walter Mitty,en,2013-12-18,7.2,25.395,False
12830,16161,Baby Boy,en,2001-06-27,7.2,13.367,False
12831,11575,The Great Race,en,1965-07-01,7.2,15.752,False
12832,3059,Intolerance: Love's Struggle Throughout the Ages,en,1916-09-04,7.2,9.71,False
12833,504949,The King,en,2019-10-11,7.2,23.127,False
12834,20410,Scooby-Doo and the Alien Invaders,en,2000-10-02,7.2,14.983,False
12835,14903,Pooh's Grand Adventure: The Search for Christopher Robin,en,1997-08-05,7.2,14.651,False
12836,11093,House of Sand and Fog,en,2003-12-19,7.2,10.987,False
12837,4518,Elizabeth,en,1998-09-13,7.2,17.363,False
12838,469,Stranger Than Paradise,en,1984-10-01,7.2,8.058,False
12839,632666,Unpregnant,en,2020-09-10,7.2,10.23,False
12840,571648,Beasts Clawing at Straws,ko,2020-02-19,7.2,14.358,False
12841,21733,Dragons Forever,cn,1988-02-11,7.2,13.139,False
12842,14325,The Express,en,2008-10-10,7.2,11.088,False
12843,2117,Sophie Scholl: The Final Days,de,2005-02-13,7.2,11.81,False
12844,1857,The Transformers: The Movie,en,1986-08-08,7.2,26.701,False
12845,606,Out of Africa,en,1985-12-20,7.2,15.749,False
12846,1010820,Groot's Pursuit,en,2022-08-10,7.2,21.858,False
12847,10142,Casualties of War,en,1989-08-18,7.2,18.49,False
12848,4538,The Darjeeling Limited,en,2007-09-07,7.2,12.611,False
12849,2668,Sleepy Hollow,en,1999-11-19,7.2,25.453,False
12850,327,Brother,en,2000-12-13,7.2,12.253,False
12851,385128,F9,en,2021-05-19,7.2,90.944,False
12852,12230,One Hundred and One Dalmatians,en,1961-01-25,7.2,46.053,False
12853,403300,A Hidden Life,en,2019-12-11,7.2,12.637,False
12854,18030,Kiss Me Deadly,en,1955-04-28,7.2,10.583,False
12855,10223,A Simple Plan,en,1998-12-11,7.2,15.41,False
12856,475094,The Captain,de,2018-02-02,7.2,16.668,False
12857,118628,English Vinglish,hi,2012-09-21,7.2,7.147,False
12858,51241,Heartbeats,fr,2010-10-09,7.2,9.949,False
12859,13920,Radio,en,2003-10-24,7.2,29.992,False
12860,11165,Tora! Tora! Tora!,en,1970-01-26,7.2,15.444,False
12861,8075,Weekend,fr,1967-12-29,7.2,7.662,False
12862,2024,The Patriot,en,2000-06-28,7.2,74.386,False
12863,506,Marnie,en,1964-07-17,7.2,15.812,False
12864,530385,Midsommar,en,2019-07-03,7.2,46.304,False
12865,20283,Breaking Away,en,1979-05-24,7.1,10.944,False
12866,11485,Take the Money and Run,en,1969-08-18,7.2,10.095,False
12867,836225,The Exorcism of God,en,2022-03-11,7.2,95.085,False
12868,130739,A Coffee in Berlin,de,2012-11-01,7.2,8.13,False
12869,34070,Songs from the Second Floor,sv,2000-10-06,7.2,7.413,False
12870,98120,Piazza Fontana: The Italian Conspiracy,it,2012-03-30,7.2,6.054,False
12871,16520,The King and I,en,1956-06-29,7.2,10.942,False
12872,8088,Broken Embraces,es,2009-03-18,7.2,11.253,False
12873,754067,Vicky and Her Mystery,fr,2021-12-15,7.2,12.838,False
12874,527435,The Christmas Chronicles,en,2018-11-22,7.2,14.613,False
12875,373226,Belzebuth,es,2019-01-11,7.2,13.149,False
12876,325113,A Girl Like Her,en,2015-03-27,7.2,6.983,False
12877,294016,Trumbo,en,2015-10-27,7.2,12.642,False
12878,49047,Gravity,en,2013-10-03,7.2,22.368,False
12879,24804,Black Dynamite,en,2009-10-16,7.2,7.844,False
12880,10150,The Last Unicorn,en,1982-11-19,7.2,12.011,False
12881,505954,T-34,ru,2018-12-27,7.2,15.152,False
12882,226448,In Your Eyes,en,2014-04-20,7.2,9.09,False
12883,68722,The Master,en,2012-09-07,7.2,12.459,False
12884,618353,Batman: Death in the Family,en,2020-10-13,7.2,31.248,False
12885,40807,50/50,en,2011-09-30,7.2,13.244,False
12886,1420,Breakfast on Pluto,en,2005-09-03,7.2,10.0,False
12887,1088,Whale Rider,en,2003-01-30,7.2,9.107,False
12888,281338,War for the Planet of the Apes,en,2017-07-11,7.2,44.285,False
12889,44741,Malicious,it,1973-03-29,7.2,35.636,False
12890,13156,Secondhand Lions,en,2003-09-19,7.2,11.671,False
12891,9820,The Parent Trap,en,1998-07-28,7.2,55.841,False
12892,4176,Murder on the Orient Express,en,1974-11-22,7.2,16.594,False
12893,279229,Sapphire Blue,de,2014-08-14,7.2,16.218,False
12894,245842,The King's Daughter,en,2022-01-21,7.2,18.025,False
12895,209764,The Terror Live,ko,2013-07-31,7.2,7.648,False
12896,22527,The Wrong Man,en,1956-12-22,7.2,10.907,False
12897,15283,Pom Poko,ja,1994-07-16,7.2,22.205,False
12898,12289,Red Cliff,zh,2008-07-10,7.2,18.658,False
12899,9441,Stepmom,en,1998-12-25,7.2,16.115,False
12900,811634,The Monkey King: Reborn,zh,2021-04-02,7.2,16.067,False
12901,501170,Doctor Sleep,en,2019-10-30,7.2,45.2,False
12902,11660,Following,en,1999-04-02,7.2,11.152,False
12903,8963,Crimson Tide,en,1995-05-12,7.2,15.177,False
12904,6615,Lars and the Real Girl,en,2007-10-12,7.2,18.001,False
12905,2280,Big,en,1988-06-03,7.2,19.151,False
12906,537996,The Ballad of Buster Scruggs,en,2018-11-09,7.2,31.9,False
12907,19123,La Chèvre,fr,1981-12-09,7.2,10.395,False
12908,4441,Candy,en,2006-05-25,7.1,15.8,False
12909,89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,ja,2010-11-11,7.2,21.543,False
12910,2153,The Driver,en,1978-06-08,7.2,12.021,False
12911,254172,Fathers and Daughters,en,2015-10-01,7.2,18.358,False
12912,129533,Barbie: The Princess & The Popstar,en,2012-09-13,7.2,27.126,False
12913,10373,Quadrophenia,en,1979-09-14,7.2,14.798,False
12914,109410,42,en,2013-04-12,7.1,18.601,False
12915,15712,Welcome,fr,2009-03-11,7.1,7.903,False
12916,285733,Barbie and the Secret Door,en,2014-08-30,7.1,11.766,False
12917,4192,Death on the Nile,en,1978-09-29,7.1,20.77,False
12918,916,Bullitt,en,1968-10-17,7.1,17.006,False
12919,535544,Downton Abbey,en,2019-09-12,7.1,18.295,False
12920,447061,Red Nose Day Actually,en,2017-03-24,7.1,10.696,False
12921,19625,Munna Bhai M.B.B.S.,hi,2003-12-19,7.1,7.391,False
12922,8222,High Heels,es,1991-10-23,7.1,12.283,False
12923,4688,Across the Universe,en,2007-09-14,7.1,14.03,False
12924,994,Straw Dogs,en,1971-12-23,7.1,14.81,False
12925,799876,The Outfit,en,2022-02-25,7.1,45.618,False
12926,522162,Midway,en,2019-11-06,7.1,39.705,False
12927,396371,Molly's Game,en,2017-12-25,7.1,23.823,False
12928,355338,Riley's First Date?,en,2015-11-03,7.1,18.675,False
12929,336050,Son of Saul,hu,2015-06-11,7.1,8.966,False
12930,11176,The Muppet Movie,en,1979-06-22,7.1,11.395,False
12931,10925,The Return of the Living Dead,en,1985-04-25,7.1,25.884,False
12932,10830,Matilda,en,1996-08-02,7.1,46.043,False
12933,664996,Apollo 10½:  A Space Age Childhood,en,2022-03-24,7.1,13.002,False
12934,461615,MFKZ,fr,2018-05-23,7.1,13.007,False
12935,334517,The Siege of Jadotville,en,2016-09-19,7.1,12.343,False
12936,117691,Gangs of Wasseypur - Part 1,hi,2012-06-22,7.1,11.945,False
12937,38700,Bad Boys for Life,en,2020-01-15,7.1,51.565,False
12938,11703,Kiss of the Spider Woman,en,1985-07-26,7.1,11.966,False
12939,609,Poltergeist,en,1982-06-04,7.1,31.062,False
12940,646380,Don't Look Up,en,2021-12-07,7.1,32.881,False
12941,567604,Once Upon a Deadpool,en,2018-12-11,7.1,29.631,False
12942,324560,Brimstone,en,2016-03-12,7.1,17.012,False
12943,23637,"Ciao, Professore!",it,1992-10-01,7.1,7.33,False
12944,11382,Bullets Over Broadway,en,1994-10-14,7.1,12.897,False
12945,988,The China Syndrome,en,1979-03-16,7.1,11.747,False
12946,476,Drugstore Cowboy,en,1989-10-20,7.1,11.279,False
12947,636698,The Man Without Gravity,it,2019-10-21,7.1,10.619,False
12948,537915,After,en,2019-04-11,7.1,120.986,False
12949,524047,Greenland,en,2020-07-29,7.1,37.825,False
12950,63831,The Kid with a Bike,fr,2011-05-18,7.1,7.787,False
12951,14859,Keith,en,2008-09-13,7.1,7.222,False
12952,10102,La Grande Bouffe,fr,1973-05-16,7.1,9.213,False
12953,647,Final Fantasy VII: Advent Children,ja,2005-07-14,7.1,19.151,False
12954,509364,By the Grace of God,fr,2019-02-20,7.1,12.433,False
12955,460555,Operation Red Sea,zh,2018-02-16,7.1,23.181,False
12956,82825,Kahaani,hi,2012-03-08,7.1,7.035,False
12957,652,Troy,en,2004-05-03,7.1,52.448,False
12958,323027,Justice League: Gods and Monsters,en,2015-06-18,7.1,22.906,False
12959,11772,The Haunting,en,1963-08-21,7.1,14.573,False
12960,10618,Once Upon a Time in China II,cn,1992-04-16,7.1,13.08,False
12961,8051,Punch-Drunk Love,en,2002-10-25,7.1,18.529,False
12962,7913,Rang De Basanti,hi,2006-01-26,7.1,11.814,False
12963,487242,Suicide Squad: Hell to Pay,en,2018-05-09,7.1,23.182,False
12964,123377,Pietà,ko,2012-09-05,7.1,8.799,False
12965,10634,Friday,en,1995-04-26,7.1,46.104,False
12966,1714,Fahrenheit 451,en,1966-09-07,7.1,15.302,False
12967,612,Munich,en,2005-12-23,7.1,16.78,False
12968,777270,Belfast,en,2021-11-12,7.1,15.268,False
12969,536743,Queen & Slim,en,2019-11-27,7.1,13.463,False
12970,458423,Mamma Mia! Here We Go Again,en,2018-07-09,7.1,20.03,False
12971,82881,Tangled Ever After,en,2012-01-13,7.1,39.16,False
12972,11533,Jason and the Argonauts,en,1963-06-19,7.1,16.037,False
12973,10986,The Taming of the Scoundrel,it,1980-12-20,7.1,14.395,False
12974,243,High Fidelity,en,2000-03-17,7.1,13.277,False
12975,814340,Cha Cha Real Smooth,en,2022-06-17,7.1,30.971,False
12976,551271,Medieval,en,2022-09-08,7.1,115.62,False
12977,48034,Little White Lies,fr,2010-10-20,7.1,15.609,False
12978,12232,The Thief of Bagdad,en,1940-12-25,7.1,11.032,False
12979,10511,In America,en,2003-10-31,7.1,6.985,False
12980,10162,Waking Ned,en,1998-09-15,7.1,9.535,False
12981,606952,The Goddess of Fortune,it,2019-12-19,7.1,7.986,False
12982,438740,Salyut-7,ru,2017-09-22,7.1,11.437,False
12983,400090,The Nightingale,en,2018-09-23,7.1,15.868,False
12984,30159,I Confess,en,1953-02-28,7.1,10.32,False
12985,10648,Magnum Force,en,1973-12-23,7.1,25.053,False
12986,1010821,Groot Takes a Bath,en,2022-08-10,7.1,35.631,False
12987,385103,Scoob!,en,2020-07-08,7.1,36.156,False
12988,30197,The Producers,en,1967-11-22,7.1,13.843,False
12989,11524,Thief,en,1981-03-27,7.1,16.54,False
12990,557940,My Boyfriend's Meds,es,2020-02-14,7.1,8.789,False
12991,542178,The French Dispatch,en,2021-10-21,7.1,25.376,False
12992,473033,Uncut Gems,en,2019-08-30,7.1,29.111,False
12993,440472,The Upside,en,2019-01-10,7.1,42.849,False
12994,54551,Banana,en,2010-12-13,7.1,11.973,False
12995,39057,Pokémon: Arceus and the Jewel of Life,ja,2009-07-18,7.1,25.053,False
12996,37767,Fun Is Beautiful,it,1980-01-19,7.1,4.883,False
12997,9741,Unbreakable,en,2000-11-22,7.1,35.687,False
12998,291270,Anomalisa,en,2015-12-30,7.1,17.347,False
12999,14291,Searching for Bobby Fischer,en,1993-08-13,7.1,13.258,False
13000,10564,Where the Heart Is,en,2000-04-27,7.1,15.312,False
13001,10531,Death and the Maiden,en,1994-05-04,7.1,11.797,False
13002,10476,Hustle & Flow,en,2005-07-22,7.1,12.781,False
13003,2100,The Last Castle,en,2001-10-19,7.1,13.652,False
13004,458,Sissi: The Young Empress,de,1956-12-01,7.1,12.006,False
13005,680531,The Mad Women's Ball,fr,2021-09-12,7.1,12.772,False
13006,570670,The Invisible Man,en,2020-02-26,7.1,21.943,False
13007,454640,The Angry Birds Movie 2,en,2019-08-02,7.1,40.711,False
13008,31602,The Chase,en,1966-02-18,7.1,13.665,False
13009,27367,Mrs. Miniver,en,1942-07-03,7.1,10.865,False
13010,12473,The Visitor,en,2007-09-07,7.1,13.479,False
13011,1997,Two Brothers,en,2004-04-07,7.1,14.092,False
13012,573,Frenzy,en,1972-05-25,7.1,14.848,False
13013,633515,The Forgotten Battle,nl,2021-06-05,7.1,18.977,False
13014,430447,Mary and The Witch's Flower,ja,2017-07-08,7.1,23.795,False
13015,59468,The Way,en,2010-09-10,7.1,8.78,False
13016,10876,Quills,en,2000-11-22,7.1,15.627,False
13017,653349,Vacation Friends,en,2021-08-27,7.1,35.185,False
13018,132316,Jab Tak Hai Jaan,hi,2012-11-13,7.1,9.965,False
13019,58574,Sherlock Holmes: A Game of Shadows,en,2011-11-22,7.1,34.194,False
13020,14533,Gia,en,1998-01-31,7.1,17.688,False
13021,11316,Macbeth,en,1971-12-20,7.1,11.841,False
13022,9829,United 93,en,2006-04-28,7.1,16.762,False
13023,6173,Read My Lips,fr,2001-10-17,7.1,8.552,False
13024,1089,Point Break,en,1991-01-31,7.1,31.196,False
13025,779782,The School for Good and Evil,en,2022-10-19,7.1,73.926,False
13026,147773,The Way Way Back,en,2013-06-06,7.1,11.627,False
13027,25431,Adam's Rib,en,1949-11-18,7.1,9.07,False
13028,17358,My Name Ain't Johnny,pt,2008-01-04,7.1,5.955,False
13029,15588,OSS 117: Lost in Rio,fr,2009-04-15,7.1,10.698,False
13030,9540,Dead Ringers,en,1988-09-23,7.1,11.149,False
13031,4643,The Guardian,en,2006-09-28,7.1,24.588,False
13032,68730,Silence,en,2016-12-22,7.1,19.194,False
13033,19265,Whatever Works,en,2009-06-19,7.1,14.662,False
13034,12877,Dead Man's Shoes,en,2004-09-29,7.1,8.713,False
13035,11636,New Police Story,cn,2004-09-23,7.1,28.369,False
13036,10948,The Fox and the Hound,en,1981-07-10,7.1,36.596,False
13037,738215,Barbie: Princess Adventure,en,2020-09-01,7.1,28.772,False
13038,420818,The Lion King,en,2019-07-12,7.1,71.311,False
13039,302429,Strange Magic,en,2015-01-23,7.1,20.478,False
13040,15906,Barbie and the Magic of Pegasus,en,2005-10-04,7.1,37.138,False
13041,14807,The Long Good Friday,en,1980-11-01,7.1,9.729,False
13042,65,8 Mile,en,2002-11-08,7.1,34.002,False
13043,32040,The Killing of a Chinese Bookie,en,1976-02-15,7.1,9.881,False
13044,14794,if....,en,1968-12-19,7.1,9.862,False
13045,10590,We Were Soldiers,en,2002-03-01,7.1,24.853,False
13046,5488,"I'm a Cyborg, but That's OK",ko,2006-12-07,7.1,10.823,False
13047,266,Contempt,fr,1963-10-29,7.1,14.451,False
13048,565179,The First King,la,2019-01-31,7.1,18.746,False
13049,206563,Trash,pt,2014-10-09,7.1,14.811,False
